Operon,GeneName,Locus Name,GI,Strand,Pos. Left(pb),PosRight,Position
1522,epd,b2927,16130828,-1,3070694,3071713,1
1522,pgk,b2926,16130827,-1,3069481,3070644,2
1522,fbaA,b2925,16130826,-1,3068187,3069266,3
1523,cmtB,b2934,16130835,-1,3076909,3077352,1
1523,cmtA,b2933,16130834,-1,3075493,3076881,2
1523,yggP,b4465,49176285,-1,3074201,3075478,3
1523,yggF,b2930,16130831,-1,3073239,3074204,4
1523,yggD,b2929,16130830,-1,3072708,3073217,5
1523,yggC,b2928,16130829,-1,3071998,3072711,6
1524,tktA,b2935,49176286,-1,3077666,3079657,1
1525,yggG,b2936,90111514,1,3079935,3080693,1
1526,yqgB,b2939,145698307,-1,3083942,3084073,1
1526,speA,b2938,16130839,-1,3081957,3083933,2
1526,speB,b2937,16130838,-1,3080899,3081819,3
1527,yqgC,b2940,16130841,1,3084209,3084424,1
1528,metK,b2942,16130843,1,3084728,3085882,1
1529,galP,b2943,16130844,1,3086306,3087700,1
1530,yggI,b2944,16130845,1,3087777,3088274,1
1530,endA,b2945,16130846,1,3088369,3089076,2
1531,rsmE,b2946,90111515,1,3089156,3089887,1
1531,gshB,b2947,16130848,1,3089900,3090850,2
1531,yqgE,b2948,90111516,1,3090959,3091522,3
1531,yqgF,b2949,16130850,1,3091522,3091938,4
1532,yggR,b2950,90111517,-1,3092122,3093102,1
1533,yggS,b2951,16130852,1,3093120,3093824,1
1533,yggT,b2952,16130853,1,3093842,3094408,2
1533,yggU,b2953,90111518,1,3094405,3094695,3
1533,rdgB,b2954,16130855,1,3094703,3095296,4
1533,yggW,b2955,16130856,1,3095289,3096425,5
1534,yggM,b2956,16130857,-1,3096580,3097587,1
1535,ansB,b2957,16130858,-1,3097704,3098750,1
1536,yggN,b2958,16130859,-1,3098926,3099645,1
1537,trmI,b2960,16130861,-1,3100155,3100874,1
1537,yggL,b2959,90111519,-1,3099829,3100155,2
1538,mutY,b2961,16130862,1,3101035,3102087,1
1538,yggX,b2962,16130863,1,3102115,3102390,2
1538,mltC,b2963,90111520,1,3102455,3103534,3
1539,nupG,b2964,90111521,1,3103736,3104992,1
1540,speC,b2965,90111522,-1,3105042,3107177,1
1541,yqgA,b2966,16130867,1,3107575,3108282,1
1542,pheV,b2967,,1,3108388,3108463,1
1543,yghD,b2968,16130868,-1,3108612,3109148,1
1544,yghG,b2971,16130871,-1,3111089,3111499,1
1545,pppA,b2972,90111523,-1,3111565,3112374,1
1546,glcA,b2975,16130875,-1,3117619,3119301,1
1547,glcD,b2979,16130879,-1,3124544,3126043,1
1547,glcE,b4468,49176295,-1,3123492,3124544,2
1547,glcF,b4467,49176294,-1,3122258,3123481,3
1547,glcG,b2977,16130877,-1,3121849,3122253,4
1547,glcB,b2976,16130876,-1,3119656,3121827,5
1548,glcC,b2980,16130880,1,3126294,3127058,1
1549,insH,b2982,16130882,1,3128200,3129216,1
1550,yghR,b2984,16130884,-1,3130476,3131234,1
1550,yghQ,b2983,49176296,-1,3129363,3130430,2
1551,yghS,b2985,16130885,-1,3131266,3131979,1
1552,yghT,b2986,16130886,1,3132153,3132845,1
1553,pitB,b2987,16130887,-1,3132894,3134393,1
1554,gss,b2988,16130888,-1,3134685,3136544,1
1555,yghU,b2989,90111524,1,3136749,3137615,1
1556,hybO,b2997,16130897,-1,3143165,3144283,1
1556,hybA,b2996,16130896,-1,3142176,3143162,2
1556,hybB,b2995,16130895,-1,3141008,3142186,3
1556,hybC,b2994,16130894,-1,3139308,3141011,4
1556,hybD,b2993,16130893,-1,3138814,3139308,5
1556,hybE,b2992,16130892,-1,3138333,3138821,6
1556,hybF,b2991,16130891,-1,3137999,3138340,7
1556,hybG,b2990,16130890,-1,3137738,3137986,8
1557,yghW,b2998,16130898,-1,3144472,3144759,1
1558,gpr,b3001,16130899,1,3145919,3146959,1
1559,yqhA,b3002,16130900,-1,3146999,3147493,1
1560,yghA,b3003,16130901,1,3147684,3148568,1
1561,exbB,b3006,16130904,-1,3149272,3150006,1
1561,exbD,b3005,16130903,-1,3148840,3149265,2
1562,metC,b3008,16130906,1,3150258,3151445,1
1563,yghB,b3009,16130907,1,3151585,3152244,1
1564,yqhC,b3010,90111526,-1,3152284,3153240,1
1565,yqhD,b3011,16130909,1,3153377,3154540,1
1565,dkgA,b3012,90111527,1,3154645,3155472,2
1566,yqhG,b3013,49176301,1,3155672,3156598,1
1566,yqhH,b3014,16130912,1,3156649,3156906,2
1567,plsC,b3018,16130914,-1,3160766,3161503,1
1567,ftsP,b3017,16130913,-1,3159279,3160691,2
1568,parC,b3019,16130915,-1,3161737,3163995,1
1569,ygiS,b3020,16130916,-1,3164133,3165740,1
1570,mqsR,b3022,16130918,-1,3166270,3166566,1
1570,mqsA,b3021,16130917,-1,3165873,3166268,2
1571,ygiW,b3024,16130920,-1,3167306,3167698,1
1571,ygiV,b3023,49176303,-1,3166771,3167253,2
1572,qseB,b3025,16130921,1,3167850,3168509,1
1572,qseC,b3026,16130922,1,3168506,3169855,2
1573,ygiZ,b3027,16130923,-1,3169901,3170233,1
1574,mdaB,b3028,16130924,1,3170552,3171133,1
1574,ygiN,b3029,16130925,1,3171164,3171478,2
1575,nudF,b3034,16130930,-1,3175303,3175932,1
1575,yqiB,b3033,16130929,-1,3174880,3175302,2
1575,cpdA,b3032,16130928,-1,3174028,3174855,3
1575,yqiA,b3031,16130927,-1,3173447,3174028,4
1575,parE,b3030,16130926,-1,3171526,3173418,5
1576,tolC,b3035,90111528,1,3176137,3177618,1
1577,ygiB,b3037,145698308,1,3177766,3178437,1
1577,ygiC,b3038,16130934,1,3178443,3179603,2
1578,ygiD,b3039,226524747,-1,3179641,3180429,1
1579,zupT,b3040,16130936,1,3180572,3181345,1
1580,ribB,b3041,16130937,-1,3181835,3182488,1
1581,yqiC,b3042,90111530,1,3182862,3183152,1
1582,ygiL,b3043,16130939,1,3183436,3183987,1
1583,insC,b3044,145698309,1,3184209,3184574,1
1583,insD,b3045,16130941,1,3184532,3185437,2
1584,yqiH,b3047,90111532,1,3187903,3188652,1
1584,yqiI,b3048,16130944,1,3188654,3189718,2
1585,glgS,b3049,16130945,-1,3189761,3189961,1
1586,yqiJ,b3050,16130946,1,3190230,3190859,1
1586,yqiK,b3051,16130947,1,3190886,3192547,2
1587,ygiF,b3054,16130950,-1,3197686,3198987,1
1587,glnE,b3053,16130949,-1,3194823,3197663,2
1587,rfaE,b3052,16130948,-1,3193342,3194775,3
1588,ygiM,b3055,16130951,1,3199229,3199849,1
1589,cca,b3056,16130952,1,3199913,3201151,1
1590,bacA,b3057,16130953,-1,3201332,3202153,1
1591,folB,b3058,90111533,-1,3202243,3202611,1
1592,plsY,b3059,16130955,1,3202716,3203333,1
1593,ttdR,b3060,16130956,-1,3203346,3204278,1
1594,ttdA,b3061,16130957,1,3204485,3205396,1
1594,ttdB,b3062,16130958,1,3205393,3205998,2
1594,ttdT,b3063,16130959,1,3206046,3207509,3
1595,gcp,b3064,16130960,-1,3207552,3208565,1
1596,rpsU,b3065,16130961,1,3208803,3209018,1
1596,dnaG,b3066,16130962,1,3209129,3210874,2
1596,rpoD,b3067,16130963,1,3211069,3212910,3
1597,mug,b3068,16130964,-1,3212989,3213495,1
1598,ileX,b3069,,1,3213620,3213695,1
1599,yqjH,b3070,16130965,-1,3213749,3214513,1
1600,yqjI,b3071,16130966,1,3214801,3215424,1
1601,aer,b3072,16130967,-1,3215578,3217098,1
1602,patA,b3073,145698310,1,3217516,3218895,1
1603,ygjH,b3074,16130969,-1,3218937,3219269,1
1604,ebgR,b3075,16130970,1,3219488,3220471,1
1605,ebgA,b3076,49176308,1,3220655,3223747,1
1605,ebgC,b3077,16130972,1,3223744,3224193,2
1605,ygjI,b3078,49176309,1,3224256,3225689,3
1606,ygjJ,b3079,16130974,1,3225823,3226893,1
1606,ygjK,b3080,16130975,1,3226910,3229261,2
1607,fadH,b3081,16130976,1,3229687,3231705,1
1608,higB,b3083,16130978,-1,3232163,3232477,1
1608,higA,b3082,16130977,-1,3231750,3232166,2
1609,rlmG,b3084,90111535,-1,3232761,3233897,1
1610,ygjP,b3085,90111536,1,3233982,3234485,1
1611,ygjQ,b3086,16130981,1,3234562,3235254,1
1612,ygjR,b3087,145698311,1,3235333,3236319,1
1613,alx,b3088,49176311,1,3236602,3237567,1
1614,sstT,b3089,16130984,1,3237966,3239210,1
1615,ygjV,b3090,16130985,-1,3239215,3239766,1
1616,uxaC,b3092,16130987,-1,3241351,3242763,1
1616,uxaA,b3091,16130986,-1,3239849,3241336,2
1617,exuT,b3093,16130988,1,3243126,3244544,1
1617,exuR,b3094,90111537,1,3244674,3245450,2
1618,yqjA,b3095,16130990,1,3245795,3246457,1
1618,mzrA,b3096,16130991,1,3246461,3246844,2
1619,yqjC,b3097,90111538,1,3246991,3247359,1
1619,yqjD,b3098,16130993,1,3247397,3247702,2
1619,yqjE,b3099,16130994,1,3247705,3248109,3
1619,yqjK,b3100,16130995,1,3248099,3248398,4
1620,yqjF,b3101,90111539,1,3248584,3248976,1
1620,yqjG,b3102,16130997,1,3249046,3250032,2
1621,yhaH,b3103,16130998,1,3250326,3250691,1
1622,yhaI,b3104,16130999,1,3250933,3251289,1
1623,yhaJ,b3105,16131000,-1,3251340,3252236,1
1624,yhaK,b3106,16131001,1,3252341,3253042,1
1624,yhaL,b3107,90111540,1,3253065,3253229,2
1625,tdcA,b3118,16131011,-1,3264149,3265087,1
1625,tdcB,b3117,16131010,-1,3263061,3264050,2
1625,tdcC,b3116,16131009,-1,3261708,3263039,3
1625,tdcD,b3115,145698313,-1,3260474,3261682,4
1625,tdcE,b3114,49176316,-1,3258146,3260440,5
1625,tdcF,b3113,90111542,-1,3257743,3258132,6
1625,tdcG,b4471,49176314,-1,3256307,3257671,7
1625,yhaO,b3110,145698312,-1,3254701,3256032,8
1625,yhaM,b4470,49176312,-1,3253363,3254673,9
1626,tdcR,b3119,162135908,1,3265402,3265620,1
1627,yhaB,b3120,90111544,1,3265876,3266415,1
1627,yhaC,b3121,16131014,1,3266437,3267624,2
1628,garP,b3127,16131019,-1,3271595,3272929,1
1628,garL,b3126,16131018,-1,3270809,3271579,2
1628,garR,b3125,145698315,-1,3269889,3270773,3
1628,garK,b3124,145698314,-1,3268647,3269792,4
1628,rnpB,b3123,,-1,3268238,3268614,5
1629,garD,b3128,16131020,1,3273304,3274875,1
1630,sohA,b3129,16131021,1,3275024,3275359,1
1630,yhaV,b3130,16131022,1,3275359,3275823,2
1631,agaR,b3131,16131023,-1,3275878,3276687,1
1632,kbaZ,b3132,16131024,1,3276936,3278216,1
1632,agaV,b3133,90111546,1,3278239,3278712,2
1633,agaS,b3136,16131028,1,3279998,3281152,1
1633,kbaY,b3137,16131029,1,3281165,3282025,2
1633,agaB,b3138,16131030,1,3282192,3282668,3
1633,agaC,b3139,16131031,1,3282707,3283510,4
1633,agaD,b3140,16131032,1,3283500,3284291,5
1633,agaI,b3141,16131033,1,3284292,3285047,6
1634,yraH,b3142,16131034,1,3285448,3286032,1
1634,yraI,b3143,16131035,1,3286112,3286807,2
1634,yraJ,b3144,16131036,1,3286836,3289352,3
1634,yraK,b3145,16131037,1,3289363,3290454,4
1635,rsmI,b3146,16131038,-1,3290497,3291357,1
1636,yraM,b3147,16131039,1,3291422,3293458,1
1636,yraN,b3148,16131040,1,3293416,3293811,2
1636,diaA,b3149,16131041,1,3293831,3294421,3
1636,yraP,b3150,16131042,1,3294431,3295006,4
1637,yraQ,b3151,16131043,-1,3295120,3296160,1
1638,yraR,b3152,90111547,-1,3296233,3296868,1
1639,yhbO,b3153,90111548,1,3296996,3297514,1
1640,yhbP,b3154,16131046,-1,3297494,3297937,1
1641,yhbQ,b3155,16131047,1,3297988,3298290,1
1642,yhbT,b3157,16131049,-1,3298774,3299298,1
1642,yhbS,b3156,16131048,-1,3298277,3298780,2
1643,yhbU,b3158,16131050,1,3299507,3300502,1
1643,yhbV,b3159,90111549,1,3300511,3301389,2
1644,yhbW,b3160,16131052,1,3301470,3302477,1
1645,mtr,b3161,16131053,-1,3302595,3303839,1
1646,nlpI,b3163,16131055,-1,3306062,3306946,1
1647,pnp,b3164,145698316,-1,3307055,3309190,1
1648,rimP,b3170,226524751,-1,3315576,3316028,1
1648,nusA,b3169,16131061,-1,3314061,3315548,2
1648,infB,b3168,16131060,-1,3311364,3314036,3
1648,rbfA,b3167,16131059,-1,3310799,3311200,4
1648,truB,b3166,16131058,-1,3309855,3310799,5
1648,rpsO,b3165,16131057,-1,3309437,3309706,6
1649,metY,b3171,,-1,3316235,3316311,1
1650,argG,b3172,16131063,1,3316659,3318002,1
1651,yhbX,b3173,90111552,-1,3318010,3319635,1
1652,secG,b3175,16131065,-1,3320195,3320527,1
1652,leuU,b3174,,-1,3320094,3320180,2
1653,rlmE,b3179,16131069,-1,3325057,3325686,1
1653,ftsH,b3178,16131068,-1,3323023,3324957,2
1653,folP,b3177,90111553,-1,3322085,3322933,3
1653,glmM,b3176,16131066,-1,3320755,3322092,4
1654,yhbY,b3180,16131070,1,3325812,3326105,1
1655,greA,b3181,90111554,-1,3326261,3326737,1
1656,dacB,b3182,16131072,1,3326985,3328418,1
1657,yhbE,b3184,16131074,-1,3329792,3330757,1
1657,obgE,b3183,16131073,-1,3328604,3329776,2
1658,rplU,b3186,16131076,-1,3331162,3331473,1
1658,rpmA,b3185,16131075,-1,3330884,3331141,2
1659,ispB,b3187,16131077,1,3331732,3332703,1
1660,sfsB,b3188,16131078,1,3332931,3333209,1
1661,yrbA,b3190,90111555,-1,3334571,3334825,1
1661,murA,b3189,16131079,-1,3333257,3334516,2
1662,mlaF,b3195,16131085,-1,3337278,3338087,1
1662,mlaE,b3194,16131084,-1,3336488,3337270,2
1662,mlaD,b3193,16131083,-1,3335932,3336483,3
1662,mlaC,b3192,16131082,-1,3335278,3335913,4
1662,mlaB,b3191,90111556,-1,3334985,3335278,5
1663,yrbG,b3196,16131086,1,3338297,3339274,1
1663,kdsD,b3197,16131087,1,3339288,3340274,2
1663,kdsC,b3198,16131088,1,3340295,3340861,3
1663,lptC,b3199,16131089,1,3340858,3341433,4
1663,lptA,b3200,16131090,1,3341402,3341959,5
1663,lptB,b3201,16131091,1,3341966,3342691,6
1663,rpoN,b3202,16131092,1,3342739,3344172,7
1663,hpf,b3203,16131093,1,3344195,3344482,8
1663,ptsN,b3204,16131094,1,3344600,3345091,9
1663,yhbJ,b3205,16131095,1,3345137,3345991,10
1663,npr,b3206,16131096,1,3345988,3346260,11
1664,yrbL,b3207,16131097,1,3346474,3347106,1
1665,elbB,b3209,90111557,-1,3347828,3348481,1
1665,mtgA,b3208,16131098,-1,3347103,3347831,2
1666,arcB,b3210,49176326,-1,3348711,3351047,1
1667,yhcC,b3211,16131101,-1,3351143,3352072,1
1668,gltB,b3212,308209621,1,3352747,3357207,1
1668,gltD,b3213,16131103,1,3357220,3358638,2
1669,gltF,b3214,16131104,1,3359198,3359962,1
1670,yhcA,b3215,16131105,1,3360134,3360808,1
1670,yhcD,b3216,16131106,1,3360829,3363210,2
1671,insH,b3218,16131108,-1,3363724,3364740,1
1672,yhcF,b3219,16131109,1,3364948,3365664,1
1673,yhcG,b3220,16131110,1,3365849,3366976,1
1674,nanR,b3226,49176329,-1,3371720,3372511,1
1674,nanA,b3225,16131115,-1,3370705,3371598,2
1674,nanT,b3224,90111559,-1,3369106,3370596,3
1674,nanE,b3223,16131113,-1,3368369,3369058,4
1674,nanK,b3222,90111558,-1,3367497,3368372,5
1674,yhcH,b3221,16131111,-1,3367036,3367500,6
1675,dcuD,b3227,16131117,1,3372891,3374258,1
1676,rplM,b3231,16131121,-1,3376245,3376673,1
1676,rpsI,b3230,16131120,-1,3375837,3376229,2
1676,sspA,b3229,16131119,-1,3374804,3375442,3
1676,sspB,b3228,16131118,-1,3374301,3374798,4
1677,yhcM,b3232,16131122,-1,3376892,3378019,1
1678,yhcB,b3233,90111560,1,3378213,3378611,1
1679,degQ,b3234,16131124,1,3378765,3380132,1
1680,degS,b3235,16131125,1,3380222,3381289,1
1681,mdh,b3236,16131126,-1,3381352,3382290,1
1682,argR,b3237,16131127,1,3382725,3383195,1
1683,yhcN,b3238,90111561,1,3383560,3383823,1
1684,yhcO,b3239,16131129,-1,3383879,3384151,1
1685,aaeX,b3242,90111562,-1,3387156,3387359,1
1685,aaeA,b3241,16131131,-1,3386216,3387148,2
1685,aaeB,b3240,16131130,-1,3384243,3386210,3
1686,aaeR,b3243,16131133,1,3387542,3388471,1
1687,tldD,b3244,16131134,-1,3388605,3390050,1
1688,mreB,b3251,90111564,-1,3398066,3399109,1
1688,mreC,b3250,16131138,-1,3396897,3398000,2
1688,mreD,b3249,16131137,-1,3396409,3396897,3
1688,yhdE,b3248,16131136,-1,3395807,3396400,4
1688,rng,b3247,90111563,-1,3394348,3395817,5
1688,yhdP,b4472,49176330,-1,3390480,3394280,6
1689,csrD,b3252,16131140,-1,3399414,3401354,1
1690,yhdH,b3253,16131141,1,3401506,3402480,1
1691,accB,b3255,16131143,1,3403458,3403928,1
1691,accC,b3256,16131144,1,3403939,3405288,2
1692,yhdT,b3257,16131145,1,3405397,3405639,1
1692,panF,b3258,90111565,1,3405629,3407080,2
1692,prmA,b3259,16131147,1,3407092,3407973,3
1693,dusB,b3260,16131148,1,3408302,3409267,1
1693,fis,b3261,16131149,1,3409293,3409589,2
1694,yhdJ,b3262,90111566,1,3409675,3410559,1
1695,yhdU,b3263,16131151,1,3410643,3410822,1
1696,envR,b3264,16131152,-1,3410825,3411487,1
1697,acrE,b3265,16131153,1,3411886,3413043,1
1697,acrF,b3266,16131154,1,3413055,3416159,2
1698,yhdV,b3267,16131155,1,3416412,3416633,1
1699,yhdX,b3269,49176333,1,3418156,3419337,1
1699,yhdY,b3270,90111567,1,3419347,3420450,2
1699,yhdZ,b3271,16131159,1,3420458,3421216,3
1700,rrfD,b3274,,-1,3421690,3421809,1
1700,thrV,b3273,,-1,3421602,3421677,2
1700,rrfF,b3272,,-1,3421445,3421564,3
1701,rrlD,b3275,,-1,3421902,3424805,1
1702,ileU,b3277,,-1,3425098,3425174,1
1702,alaU,b3276,,-1,3424980,3425055,2
1703,rrsD,b3278,,-1,3425243,3426784,1
1704,yrdA,b3279,90111568,1,3427258,3427812,1
1705,def,b3287,16131166,1,3431712,3432221,1
1705,fmt,b3288,16131167,1,3432236,3433183,2
1705,rsmB,b3289,16131168,1,3433229,3434518,3
1705,trkA,b3290,16131169,1,3434540,3435916,4
1706,mscL,b3291,16131170,1,3436046,3436456,1
1707,yhdN,b3293,16131172,-1,3437163,3437531,1
1707,zntR,b3292,16131171,-1,3436727,3437152,2
1707,yhdL,b4550,94541124,-1,3436453,3436671,3
1708,rpsJ,b3321,16131200,-1,3450981,3451292,1
1708,rplC,b3320,16131199,-1,3450319,3450948,2
1708,rplD,b3319,16131198,-1,3449703,3450308,3
1708,rplW,b3318,16131197,-1,3449404,3449706,4
1708,rplB,b3317,16131196,-1,3448565,3449386,5
1708,rpsS,b3316,16131195,-1,3448270,3448548,6
1708,rplV,b3315,16131194,-1,3447923,3448255,7
1708,rpsC,b3314,16131193,-1,3447204,3447905,8
1708,rplP,b3313,16131192,-1,3446781,3447191,9
1708,rpmC,b3312,16131191,-1,3446590,3446781,10
1708,rpsQ,b3311,16131190,-1,3446336,3446590,11
1708,rplN,b3310,16131189,-1,3445800,3446171,12
1708,rplX,b3309,16131188,-1,3445475,3445789,13
1708,rplE,b3308,16131187,-1,3444921,3445460,14
1708,rpsN,b3307,16131186,-1,3444601,3444906,15
1708,rpsH,b3306,16131185,-1,3444175,3444567,16
1708,rplF,b3305,16131184,-1,3443629,3444162,17
1708,rplR,b3304,16131183,-1,3443266,3443619,18
1708,rpsE,b3303,16131182,-1,3442748,3443251,19
1708,rpmD,b3302,16131181,-1,3442565,3442744,20
1708,rplO,b3301,16131180,-1,3442127,3442561,21
1708,secY,b3300,16131179,-1,3440788,3442119,22
1708,rpmJ,b3299,16131178,-1,3440640,3440756,23
1708,rpsM,b3298,16131177,-1,3440137,3440493,24
1708,rpsK,b3297,16131176,-1,3439731,3440120,25
1708,rpsD,b3296,16131175,-1,3439077,3439697,26
1708,rpoA,b3295,16131174,-1,3438062,3439051,27
1708,rplQ,b3294,16131173,-1,3437638,3438021,28
1709,gspA,b3323,16131202,-1,3451951,3453420,1
1709,gspB,b3322,16131201,-1,3451530,3451949,2
1710,gspC,b3324,16131203,1,3453600,3454415,1
1710,gspD,b3325,90111569,1,3454399,3456351,2
1710,gspE,b3326,16131205,1,3456361,3457842,3
1710,gspF,b3327,16131206,1,3457839,3459035,4
1710,gspG,b3328,16131207,1,3459045,3459482,5
1710,gspH,b3329,16131208,1,3459490,3459999,6
1710,gspI,b3330,90111570,1,3459996,3460373,7
1710,gspJ,b3331,16131210,1,3460366,3460953,8
1710,gspK,b3332,16131211,1,3460946,3461929,9
1710,gspL,b3333,90111571,1,3461944,3463107,10
1710,gspM,b3334,90111572,1,3463104,3463565,11
1710,gspO,b3335,16131214,1,3463565,3464242,12
1711,bfd,b3337,16131216,-1,3464819,3465013,1
1711,bfr,b3336,16131215,-1,3464271,3464747,2
1712,chiA,b3338,16131217,-1,3465182,3467875,1
1713,rpsL,b3342,16131221,-1,3472200,3472574,1
1713,rpsG,b3341,16131220,-1,3471564,3472103,2
1713,fusA,b3340,16131219,-1,3469422,3471536,3
1713,tufA,b3339,16131218,-1,3468167,3469351,4
1714,yheO,b3346,90111573,-1,3473740,3474462,1
1714,yheN,b3345,16131224,-1,3473354,3473740,2
1714,yheM,b3344,16131223,-1,3472995,3473354,3
1714,yheL,b3343,16131222,-1,3472700,3472987,4
1715,fkpA,b3347,16131226,-1,3474629,3475441,1
1716,slyX,b3348,16131227,1,3475662,3475880,1
1717,slyD,b3349,16131228,-1,3475929,3476519,1
1718,kefG,b3351,16131230,-1,3478629,3479183,1
1718,kefB,b3350,16131229,-1,3476824,3478629,2
1718,yheV,b4551,94541125,-1,3476614,3476814,3
1719,yheS,b3352,16131231,1,3479311,3481224,1
1719,yheT,b3353,16131232,1,3481224,3482246,2
1719,yheU,b3354,16131233,1,3482240,3482458,3
1719,prkB,b3355,16131234,1,3482512,3483381,4
1720,yhfA,b3356,16131235,-1,3483436,3483840,1
1721,crp,b3357,16131236,1,3484142,3484774,1
1721,yhfK,b3358,90111574,1,3484813,3486915,2
1722,argD,b3359,16131238,-1,3486982,3488202,1
1723,yhfG,b3362,16131241,-1,3489475,3489642,1
1723,fic,b3361,16131240,-1,3488883,3489485,2
1723,pabA,b3360,16131239,-1,3488288,3488851,3
1724,ppiA,b3363,16131242,-1,3489747,3490319,1
1725,tsgA,b3364,16131243,1,3490590,3491771,1
1726,nirB,b3365,16131244,1,3492033,3494576,1
1726,nirD,b3366,16131245,1,3494573,3494899,2
1726,nirC,b3367,90111575,1,3495025,3495831,3
1726,cysG,b3368,16131246,1,3495850,3497223,4
1727,yhfL,b3369,16131247,1,3497470,3497637,1
1728,frlA,b3370,90111576,1,3497932,3499269,1
1728,frlB,b3371,162135909,1,3499290,3500312,2
1728,frlC,b4474,49176341,1,3500362,3501192,3
1728,frlD,b3374,16131252,1,3501189,3501974,4
1728,frlR,b3375,162135910,1,3502074,3502805,5
1729,yhfT,b3377,16131255,-1,3504054,3505358,1
1729,yhfS,b3376,16131254,-1,3502957,3504042,2
1730,yhfU,b3378,90111579,-1,3505370,3505723,1
1731,yhfX,b3381,16131259,-1,3507835,3508998,1
1731,yhfW,b3380,16131258,-1,3506609,3507835,2
1731,php,b3379,16131257,-1,3505734,3506612,3
1732,yhfZ,b3383,49176343,-1,3509461,3510366,1
1732,yhfY,b3382,90111580,-1,3509082,3509444,2
1733,aroK,b3390,90111581,-1,3516565,3517086,1
1733,aroB,b3389,16131267,-1,3515420,3516508,2
1733,damX,b3388,16131266,-1,3514042,3515328,3
1733,dam,b3387,16131265,-1,3513099,3513935,4
1733,rpe,b3386,16131264,-1,3512404,3513081,5
1733,gph,b3385,16131263,-1,3511653,3512411,6
1733,trpS,b3384,16131262,-1,3510656,3511660,7
1734,hofM,b3395,90111583,-1,3519994,3520773,1
1734,hofN,b3394,16131271,-1,3519455,3519994,2
1734,hofO,b3393,16131270,-1,3519031,3519471,3
1734,hofP,b3392,90111582,-1,3518637,3519041,4
1734,hofQ,b3391,16131268,-1,3517487,3518725,5
1735,mrcA,b3396,162135911,1,3520893,3523445,1
1736,nudE,b3397,16131274,-1,3523611,3524171,1
1737,yrfF,b3398,16131275,1,3524491,3526626,1
1738,yrfG,b3399,90111585,1,3526691,3527359,1
1738,hslR,b3400,16131277,1,3527370,3527771,2
1738,hslO,b3401,90111586,1,3527796,3528674,3
1739,yhgE,b3402,16131279,-1,3528737,3530461,1
1740,pck,b3403,16131280,1,3530840,3532462,1
1741,ompR,b3405,16131282,-1,3533887,3534606,1
1741,envZ,b3404,16131281,-1,3532538,3533890,2
1742,greB,b3406,90111587,1,3534834,3535310,1
1743,yhgF,b3407,90111588,1,3535407,3537728,1
1744,feoA,b3408,16131284,1,3538185,3538412,1
1744,feoB,b3409,16131285,1,3538429,3540750,2
1744,feoC,b3410,16131286,1,3540750,3540986,3
1745,yhgA,b3411,16131287,1,3541189,3542067,1
1746,bioH,b3412,16131288,-1,3542096,3542866,1
1747,gntX,b3413,90111589,1,3542904,3543587,1
1747,nfuA,b3414,16131290,1,3543646,3544221,2
1748,gntT,b3415,49176350,1,3544581,3545897,1
1749,malP,b3417,49176351,-1,3548102,3550495,1
1749,malQ,b3416,16131292,-1,3546008,3548092,2
1750,malT,b3418,16131294,1,3551107,3553812,1
1751,rtcB,b3421,16131295,-1,3554875,3556101,1
1751,rtcA,b4475,49176352,-1,3553855,3554871,2
1752,rtcR,b3422,16131296,1,3556290,3557888,1
1753,glpE,b3425,16131299,-1,3559520,3559846,1
1753,glpG,b3424,49176353,-1,3558645,3559475,2
1753,glpR,b3423,16131297,-1,3557870,3558628,3
1754,glpD,b3426,16131300,1,3560036,3561541,1
1755,glgB,b3432,16131306,-1,3569339,3571525,1
1755,glgX,b3431,16131305,-1,3567369,3569342,2
1755,glgC,b3430,16131304,-1,3566056,3567351,3
1755,glgA,b3429,16131303,-1,3564623,3566056,4
1755,glgP,b3428,16131302,-1,3562157,3564604,5
1756,asd,b3433,16131307,-1,3571798,3572901,1
1757,yhgN,b3434,16131308,1,3573094,3573687,1
1758,gntR,b3438,49176356,-1,3575754,3576749,1
1758,gntK,b3437,90111591,-1,3575088,3575615,2
1758,gntU,b4476,49176355,-1,3573744,3575084,3
1759,yhhW,b3439,16131311,-1,3576973,3577668,1
1760,yhhX,b3440,16131312,-1,3577791,3578828,1
1761,yhhY,b3441,16131313,1,3579161,3579649,1
1762,yhhZ,b3442,16131314,1,3579886,3581064,1
1763,insA,b3444,16131316,1,3581506,3581781,1
1763,insB,b3445,16131317,1,3581700,3582203,2
1764,yrhB,b3446,16131318,1,3582782,3583066,1
1765,ggt,b3447,16131319,-1,3583104,3584846,1
1766,yhhA,b3448,16131320,1,3584966,3585406,1
1767,ugpB,b3453,16131325,-1,3589032,3590348,1
1767,ugpA,b3452,16131324,-1,3588047,3588934,2
